DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Vict Age,Premis Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
202111886,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1,21,Topanga,2133,420,28,DRIVEWAY,420,7500    CHAMINADE                    AV,,34.206,-118.637
202109062,05-07-2020 0.00,05-06-2020 0.00,2030,21,Topanga,2128,510,0,STREET,510,20400    ARMINTA                      ST,,34.2132,-118.5781
211407135,02/23/2021 12:00:00 AM,06/17/2020 12:00:00 AM,1930,14,Pacific,1463,649,29,SINGLE FAMILY DWELLING,649,13100    FOUNTAIN PARK                DR,,33.9747,-118.4287
201610784,07-05-2020 0.00,07-05-2020 0.00,1800,16,Foothill,1679,330,30,PARKING LOT,330,8000    LA TUNA CANYON               RD,,34.2345,-118.2911
220311221,05/23/2022 12:00:00 AM,04/29/2020 12:00:00 AM,1,3,Southwest,395,845,19,POLICE FACILITY,845,1500 W  MARTIN LUTHER KING JR        BL,,34.0108,-118.3135
201420438,11-10-2020 0.00,11-10-2020 0.00,1800,14,Pacific,1431,330,33,PARKING LOT,330,N  VENICE                       BL,PACIFIC                      AV,33.9851,-118.4701
201711882,08-04-2020 0.00,08-04-2020 0.00,2015,17,Devonshire,1764,624,28,STREET,624,NORDHOFF                     WY,NORDHOFF                     ST,34.2354,-118.555
201504244,01-03-2020 0.00,01-03-2020 0.00,1650,15,N Hollywood,1591,442,0,OTHER STORE,442,12500    VENTURA                      BL,,34.1427,-118.4052
201511470,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2200,15,N Hollywood,1585,310,0,GAS STATION,310,11000 W  VENTURA                      BL,,34.143,-118.3727
202005482,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1845,20,Olympic,2079,901,28,SINGLE FAMILY DWELLING,901,2200 W  15TH                         ST,,34.0453,-118.2864
201817124,09/13/2020 12:00:00 AM,09/13/2020 12:00:00 AM,515,18,Southeast,1842,210,48,GAS STATION,210,100 E  IMPERIAL                     HY,,33.9347,-118.2761
202017423,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,1,20,Olympic,2088,624,40,STREET,624,NEW ENGLAND,WASHINGTON,34.04,-118.2877
201405032,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,100,14,Pacific,1479,745,61,OTHER BUSINESS,745,7300    OSAGE                        AV,,33.9667,-118.3787
201408804,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1500,14,Pacific,1496,331,41,SIDEWALK,331,6100 W  96TH                         ST,,33.9489,-118.3911
201605661,02-10-2020 0.00,02-09-2020 0.00,2200,16,Foothill,1654,510,0,GARAGE/CARPORT,510,12100    MONTAGUE                     ST,,34.2587,-118.396
211106125,03-04-2021 0.00,07/18/2020 12:00:00 AM,2300,11,Northeast,1141,331,43,STREET,331,4700    FRANKLIN                     AV,,34.1054,-118.2918
201409586,04/13/2020 12:00:00 AM,04-10-2020 0.00,1100,14,Pacific,1425,330,40,GARAGE/CARPORT,330,11400    NATIONAL                     BL,,34.0256,-118.4328
202014084,08/31/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2345,20,Olympic,2034,480,36,OTHER RESIDENCE,480,700 S  NORMANDIE                    AV,,34.0596,-118.3022
201513422,08-02-2020 0.00,08-02-2020 0.00,1600,15,N Hollywood,1526,625,18,RESTAURANT/FAST FOOD,625,6100    LANKERSHIM                   BL,,34.1817,-118.3848
201906820,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,700,19,Mission,1958,745,29,"VEHICLE, PASSENGER/TRUCK",745,WOODMAN,PIERCE,34.2452,-118.447
201413784,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,640,14,Pacific,1407,480,24,MTA - EXPO LINE - PALMS,480,NATIONAL                     BL,EXPOSITION                   BL,34.0294,-118.4033
211611928,09/28/2021 12:00:00 AM,03/20/2020 12:00:00 AM,1505,16,Foothill,1693,354,19,SINGLE FAMILY DWELLING,354,12500    SATICOY                      ST,,34.2085,-118.4052
201406521,02-11-2020 0.00,02-11-2020 0.00,1300,14,Pacific,1494,341,69,TRANSPORTATION FACILITY (AIRPORT),341,400    WORLD                        WY,,33.9433,-118.4072
211418335,09/13/2021 12:00:00 AM,01-01-2020 0.00,1400,14,Pacific,1434,820,14,ALLEY,820,VENICE,BEETHOVEN,34.0001,-118.4409
201918033,12/13/2020 12:00:00 AM,12-08-2020 0.00,1500,19,Mission,1951,420,21,STREET,420,15400    CHATSWORTH                   ST,,34.2646,-118.4674
201806781,02/18/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1900,18,Southeast,1849,745,65,"VEHICLE, PASSENGER/TRUCK",745,114TH                        ST,WILMINGTON,33.9315,-118.239
202008545,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,855,20,Olympic,2022,624,30,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",624,400 S  MANHATTAN                    PL,,34.0653,-118.3104
201312579,06/20/2020 12:00:00 AM,06/20/2020 12:00:00 AM,1410,13,Newton,1313,210,0,PHARMACY INSIDE STORE OR SUPERMARKET*,210,400 E  WASHINGTON                   BL,,34.0296,-118.2614
201707094,02-06-2020 0.00,02-01-2020 0.00,1900,17,Devonshire,1764,330,31,PARKING LOT,330,9300    TAMPA                        AV,,34.244,-118.5583
202112869,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,2025,21,Topanga,2106,624,71,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,624,8800    ETON                         AV,,34.2286,-118.5951
201506627,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1900,15,N Hollywood,1531,510,0,PARKING LOT,510,12700    BURBANK                      BL,,34.1722,-118.4094
201422364,12/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1124,14,Pacific,1488,668,0,OTHER BUSINESS,668,8700    BELLANCA                     AV,,33.9539,-118.3805
201515617,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1615,15,N Hollywood,1581,230,56,OTHER BUSINESS,230,4300    COLDWATER CANYON             AV,,34.1482,-118.4138
201514201,08/20/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1920,15,N Hollywood,1585,626,47,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",626,11100    AQUA VISTA                   ST,,34.145,-118.3728
201319318,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,1715,13,Newton,1395,210,21,RESTAURANT/FAST FOOD,210,6900 S  SAN PEDRO                    ST,,33.9762,-118.2696
201805560,02-04-2020 0.00,02-04-2020 0.00,1458,18,Southeast,1861,110,66,STREET,110,600 W  115TH                        ST,,33.9298,-118.2848
201508959,04/18/2020 12:00:00 AM,03/31/2020 12:00:00 AM,1400,15,N Hollywood,1502,946,46,SINGLE FAMILY DWELLING,946,7900    BELLAIRE                     AV,,34.2145,-118.4123
201512418,07-09-2020 0.00,05/14/2020 12:00:00 AM,950,15,N Hollywood,1525,662,57,SINGLE FAMILY DWELLING,662,6500    SIMPSON                      AV,,34.1894,-118.3889
201313664,07-09-2020 0.00,07-08-2020 0.00,800,13,Newton,1346,510,0,PARKING LOT,510,CENTRAL                      AV,VERNON                       AV,34.0039,-118.2565
201409618,04/15/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1930,14,Pacific,1414,740,0,OTHER BUSINESS,740,600    ROSE                         AV,,33.9992,-118.472
202113849,09/17/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1900,21,Topanga,2102,420,0,STREET,420,WOODLAKE                     AV,ROSCOE                       BL,34.2193,-118.632
201708154,04-12-2020 0.00,04-12-2020 0.00,1400,17,Devonshire,1782,761,27,SIDEWALK,761,8700    JUMILLA                      AV,,34.2291,-118.5634
201613803,10/13/2020 12:00:00 AM,10-01-2020 0.00,1145,16,Foothill,1602,354,32,SINGLE FAMILY DWELLING,354,12900    DAVENTRY                     ST,,34.282,-118.4132
201810761,05-08-2020 0.00,04/17/2020 12:00:00 AM,1100,18,Southeast,1841,420,0,STREET,420,IMPERIAL,FIGUEROA,33.931,-118.2826
202115044,10/18/2020 12:00:00 AM,10/17/2020 12:00:00 AM,1830,21,Topanga,2126,480,36,SINGLE FAMILY DWELLING,480,8000    FAIRCHILD                    AV,,34.2156,-118.5874
201818464,10-07-2020 0.00,10-07-2020 0.00,800,18,Southeast,1846,420,25,ELEMENTARY SCHOOL,420,1200 E  112TH                        ST,,33.9331,-118.2542
211906576,03/15/2021 12:00:00 AM,12-07-2020 0.00,1707,19,Mission,1985,510,0,PARKING LOT,510,8500    VAN NUYS                     BL,,34.225,-118.4488
202106020,02/14/2020 12:00:00 AM,02-05-2020 0.00,1720,21,Topanga,2156,343,0,OTHER BUSINESS,343,21600    VICTORY                      BL,,34.188,-118.6002
201810528,05-03-2020 0.00,05-03-2020 0.00,1730,18,Southeast,1837,624,20,SIDEWALK,624,1600 E  115TH                        ST,,33.9303,-118.2463
201506427,02/19/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1750,15,N Hollywood,1513,236,20,GAS STATION,236,7200    WHITSETT                     AV,,34.2012,-118.4052
210205172,01/31/2021 12:00:00 AM,11/13/2020 12:00:00 AM,40,2,Rampart,249,341,39,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",341,LUCAS                        AV,WILSHIRE                     BL,34.0527,-118.2649
211404197,12/14/2020 12:00:00 AM,12-12-2020 0.00,2200,14,Pacific,1446,522,38,GARAGE/CARPORT,522,INGLEWOOD                    BL,PACIFIC                      AV,34.0052,-118.4282
201808519,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1935,18,Southeast,1832,236,19,SINGLE FAMILY DWELLING,236,100 E  104TH                        ST,,33.942,-118.2739
201708170,04-09-2020 0.00,03/28/2020 12:00:00 AM,1103,17,Devonshire,1727,354,44,AUTOMATED TELLER MACHINE (ATM),354,19200    CELTIC                       ST,,34.2697,-118.5511
201416819,09-08-2020 0.00,09-07-2020 0.00,2045,14,Pacific,1412,230,42,BEACH,230,OCEAN FRONT                  WK,DUDLEY,33.994,-118.4799
201615359,12-05-2020 0.00,10/27/2020 12:00:00 AM,700,16,Foothill,1637,341,37,RESTAURANT/FAST FOOD,341,8000    FOOTHILL                     BL,,34.2634,-118.3074
202106767,03-01-2020 0.00,03-01-2020 0.00,2245,21,Topanga,2134,626,29,SINGLE FAMILY DWELLING,626,22000    COHASSET                     ST,,34.2065,-118.606
201705285,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1700,17,Devonshire,1791,740,0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",740,8500    DE SOTO                      AV,,34.2246,-118.5885
201421160,12-03-2020 0.00,12-03-2020 0.00,2210,14,Pacific,1413,946,0,STREET,946,BROADWAY,ABBOT KINNEY,33.9927,-118.4719
202009212,05-01-2020 0.00,05-01-2020 0.00,1610,20,Olympic,2039,624,49,SIDEWALK,624,2800 W  8TH                          ST,,34.0598,-118.2865
201915936,10/21/2020 12:00:00 AM,10/18/2020 12:00:00 AM,530,19,Mission,1961,330,35,GARAGE/CARPORT,330,9100 N  SEPULVEDA                    BL,,34.2388,-118.4677
210705260,02-01-2021 0.00,10/24/2020 12:00:00 AM,1240,7,Wilshire,734,354,35,AUTOMATED TELLER MACHINE (ATM),354,400 S  BURNSIDE                     AV,,34.0662,-118.3506
201412830,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1850,14,Pacific,1414,624,55,SIDEWALK,624,600    ROSE                         AV,,33.9991,-118.4721
202116570,12-02-2020 0.00,12-01-2020 0.00,1700,21,Topanga,2105,745,38,"VEHICLE, PASSENGER/TRUCK",745,21500    ROSCOE                       BL,,34.2239,-118.6017
201407739,03-05-2020 0.00,03-05-2020 0.00,40,14,Pacific,1407,946,0,STREET,946,3400 S  VINTON                       AV,,34.0283,-118.4084
201421238,12-06-2020 0.00,12-05-2020 0.00,2300,14,Pacific,1431,510,0,STREET,510,00    WESTMINSTER                  AV,,33.9889,-118.4744
202107380,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1955,21,Topanga,2126,649,35,MINI-MART,649,20900    ROSCOE                       BL,,34.22,-118.5885
211104461,01/15/2021 12:00:00 AM,08-01-2020 0.00,1,11,Northeast,1124,820,3,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",812,3100    DREW                         ST,,34.1181,-118.2458
202117396,12/25/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1405,21,Topanga,2183,354,52,SINGLE FAMILY DWELLING,354,22600    CAVALIER                     ST,,34.1585,-118.6224
202110105,06-02-2020 0.00,06-02-2020 0.00,2020,21,Topanga,2111,354,54,SINGLE FAMILY DWELLING,354,23700    BURTON                       ST,,34.2179,-118.6439
201316131,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,600,13,Newton,1327,745,28,"VEHICLE, PASSENGER/TRUCK",745,1400 E  25TH                         ST,,34.0172,-118.2442
201910616,06-06-2020 0.00,06-04-2020 0.00,1800,19,Mission,1969,510,0,PARKING LOT,510,OSBORNE                      ST,ARLETA                       AV,34.2421,-118.4261
210908970,05-06-2021 0.00,08-07-2020 0.00,1120,9,Van Nuys,914,946,54,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",946,6900 N  SEPULVEDA                    BL,,34.1957,-118.4662
201915759,10/16/2020 12:00:00 AM,10/16/2020 12:00:00 AM,1800,19,Mission,1967,510,0,STREET,510,9300    GREENBUSH                    AV,,34.2396,-118.4397
201821082,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,600,18,Southeast,1822,442,0,MINI-MART,442,9900 S  MAIN                         ST,,33.9462,-118.2739
201615394,12-06-2020 0.00,12-01-2020 0.00,1000,16,Foothill,1667,420,65,DRIVEWAY,420,9700    SUNLAND                      BL,,34.247,-118.3562
201610475,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,800,16,Foothill,1638,901,38,SINGLE FAMILY DWELLING,901,7600    MACHREA                      ST,,34.2588,-118.2979
202110157,06-03-2020 0.00,05/31/2020 12:00:00 AM,1840,21,Topanga,2161,956,17,SINGLE FAMILY DWELLING,956,5900    COUNTY OAK                   RD,,34.1775,-118.6673
201408789,03/24/2020 12:00:00 AM,03/22/2020 12:00:00 AM,400,14,Pacific,1453,420,32,STREET,420,4100    ALLA                         RD,,33.9926,-118.4378
202115605,11-03-2020 0.00,11-02-2020 0.00,2100,21,Topanga,2177,740,60,DRIVEWAY,740,20600    CLARK                        ST,,34.169,-118.5826
210708490,05-07-2021 0.00,10-01-2020 0.00,1,7,Wilshire,742,354,25,SINGLE FAMILY DWELLING,354,6100    DEL VALLE                    DR,,34.061,-118.3624
202016477,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1430,20,Olympic,2038,627,63,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",627,600    SHATTO                       PL,,34.0605,-118.2903
202008110,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,2100,20,Olympic,2001,510,0,DRIVEWAY,510,300 N  RIDGEWOOD                    PL,,34.0763,-118.3146
201913565,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1745,19,Mission,1917,220,15,SIDEWALK,220,BROMONT                      AV,ASTORIA                      ST,34.3115,-118.4388
210605161,12/28/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1030,6,Hollywood,677,740,54,STREET,740,5100    MARATHON                     ST,,34.0849,-118.3097
201711464,07/23/2020 12:00:00 AM,07/23/2020 12:00:00 AM,750,17,Devonshire,1771,930,49,WAREHOUSE,930,20300    PLUMMER                      ST,,34.2427,-118.5764
201316102,08/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,2100,13,Newton,1365,420,0,DRIVEWAY,420,1300 E  53RD                         ST,,33.9994,-118.2499
201506278,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,130,15,N Hollywood,1555,330,25,PARKING UNDERGROUND/BUILDING,330,5000    BAKMAN                       AV,,34.1608,-118.3774
201710716,07-02-2020 0.00,06/30/2020 12:00:00 AM,1845,17,Devonshire,1701,343,0,BEAUTY SUPPLY STORE,343,20000 W  RINALDI                      ST,,34.2746,-118.5757
202008165,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1115,20,Olympic,2038,440,37,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",440,3100    WILSHIRE                     BL,,34.0618,-118.2891
201417636,09/22/2020 12:00:00 AM,09-01-2020 0.00,1800,14,Pacific,1445,310,0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",310,12400    PACIFIC                      AV,,34.0019,-118.4345
201408983,03/29/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1000,14,Pacific,1469,510,0,PARKING LOT,510,6900    KITTYHAWK                    AV,,33.9754,-118.3722
201807451,02/29/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1030,18,Southeast,1834,235,16,SINGLE FAMILY DWELLING,235,600 E  105TH                        ST,,33.941,-118.2652
201321662,12/23/2020 12:00:00 AM,12/14/2020 12:00:00 AM,900,13,Newton,1309,440,36,WAREHOUSE,440,1800 E  15TH                         ST,,34.0228,-118.2364
201414846,08-04-2020 0.00,08-03-2020 0.00,400,14,Pacific,1494,510,0,STREET,510,IMPERIAL                     HY,PACIFIC COAST                HY,33.9309,-118.3958
202009754,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1433,20,Olympic,2024,350,37,MTA - PURPLE LINE - WILSHIRE/WESTERN,350,3700    WILSHIRE                     BL,,34.0636,-118.3047
202006587,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1920,20,Olympic,2023,626,25,STREET,626,300 S  OXFORD                       AV,,34.069,-118.3079
201813544,07-05-2020 0.00,07-05-2020 0.00,1930,18,Southeast,1842,626,25,SINGLE FAMILY DWELLING,626,100 W  109TH                        ST,,33.9374,-118.2744
201712496,08/24/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1000,17,Devonshire,1738,235,9,SINGLE FAMILY DWELLING,235,11000    WOODLEY                      AV,,34.2699,-118.4847
202106143,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,2120,21,Topanga,2177,236,23,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",236,5500    CANOGA                       AV,,34.1715,-118.5974
